index,timestamp,filename,angle,torque,speed
2016-11-17 23:43:24.639654298,1479426204639654298,right/1479426204639654298.jpg,-0.0122173046693,-0.420395266772,25.7250003815
2016-11-17 23:43:24.689242629,1479426204689242629,right/1479426204689242629.jpg,-0.0139626339078,-0.300000159845,25.7211105489
2016-11-17 23:43:24.739296306,1479426204739296306,right/1479426204739296306.jpg,-0.0139626339078,-0.268853724185,25.7166671753
2016-11-17 23:43:24.789253272,1479426204789253272,right/1479426204789253272.jpg,-0.0139626339078,-0.1875,25.7055549622
2016-11-17 23:43:24.839203908,1479426204839203908,right/1479426204839203908.jpg,-0.0139626339078,-0.105413633863,25.7064258525
2016-11-17 23:43:24.889311542,1479426204889311542,right/1479426204889311542.jpg,-0.016034980626,-0.636710423873,25.7032981988
2016-11-17 23:43:24.939217739,1479426204939217739,right/1479426204939217739.jpg,-0.0262394699015,-0.707622734067,25.7017890137
2016-11-17 23:43:24.989288229,1479426204989288229,right/1479426204989288229.jpg,-0.0393315092164,-0.886151962349,25.7022823408
2016-11-17 23:43:25.039385145,1479426205039385145,right/1479426205039385145.jpg,-0.0524212184445,-0.959797733697,25.6925607223
2016-11-17 23:43:25.089242792,1479426205089242792,right/1479426205089242792.jpg,-0.0654548853434,-1.04154642729,25.6912017158
2016-11-17 23:43:25.139316406,1479426205139316406,right/1479426205139316406.jpg,-0.075632986475,-0.95829661136,25.6925958853
2016-11-17 23:43:25.189403423,1479426205189403423,right/1479426205189403423.jpg,-0.0767944902182,-0.6875,25.6921320813
2016-11-17 23:43:25.239329794,1479426205239329794,right/1479426205239329794.jpg,-0.0756469601883,-0.4375,25.7000007629
2016-11-17 23:43:25.289342136,1479426205289342136,right/1479426205289342136.jpg,-0.0715584978461,-0.490467836444,25.6976455952
2016-11-17 23:43:25.339904551,1479426205339904551,right/1479426205339904551.jpg,-0.0715584978461,-0.604943386466,25.7008919504
2016-11-17 23:43:25.389356450,1479426205389356450,right/1479426205389356450.jpg,-0.0715584978461,-0.6875,25.697221756
2016-11-17 23:43:25.439237866,1479426205439237866,right/1479426205439237866.jpg,-0.0715584978461,-0.664639847332,25.6934288976
2016-11-17 23:43:25.490173658,1479426205490173658,right/1479426205490173658.jpg,-0.0715584978461,-0.613869293544,25.7106164914
2016-11-17 23:43:25.539321785,1479426205539321785,right/1479426205539321785.jpg,-0.0715584978461,-0.585483231434,25.7146240188
2016-11-17 23:43:25.589330544,1479426205589330544,right/1479426205589330544.jpg,-0.0715584978461,-0.695507518077,25.7111110687
2016-11-17 23:43:25.639707104,1479426205639707104,right/1479426205639707104.jpg,-0.0715584978461,-0.955453070506,25.7138881683
