index,timestamp,filename,angle,torque,speed
2016-11-17 23:37:14.048269765,1479425834048269765,center/1479425834048269765.jpg,0.0191986225545,-0.0986254894684,20.1798158955
2016-11-17 23:37:14.098028922,1479425834098028922,center/1479425834098028922.jpg,0.0191986225545,-0.107338969199,20.164412273
2016-11-17 23:37:14.148054323,1479425834148054323,center/1479425834148054323.jpg,0.0191986225545,-0.137171632637,20.15443759
2016-11-17 23:37:14.197961340,1479425834197961340,center/1479425834197961340.jpg,0.0207595367122,-0.105188453437,20.1447371462
2016-11-17 23:37:14.247873361,1479425834247873361,center/1479425834247873361.jpg,0.0209439508617,-0.225866344534,20.1395209858
2016-11-17 23:37:14.297952706,1479425834297952706,center/1479425834297952706.jpg,0.0209439508617,-0.234939759036,20.1333332062
2016-11-17 23:37:14.347912542,1479425834347912542,center/1479425834347912542.jpg,0.0196227257388,-0.766938669837,20.1284531029
2016-11-17 23:37:14.398070592,1479425834398070592,center/1479425834398070592.jpg,-0.00381020916903,-1.125,20.1222229004
2016-11-17 23:37:14.447966074,1479425834447966074,center/1479425834447966074.jpg,-0.0322740411847,-1.02330724195,20.1145948335
2016-11-17 23:37:14.497993617,1479425834497993617,center/1479425834497993617.jpg,-0.0449241106126,-1.17936308237,20.1007237348
2016-11-17 23:37:14.547969965,1479425834547969965,center/1479425834547969965.jpg,-0.0536348329433,-1.14782797456,20.0876084662
2016-11-17 23:37:14.598016087,1479425834598016087,center/1479425834598016087.jpg,-0.0593411959708,-0.95447093627,20.0646428884
2016-11-17 23:37:14.647945293,1479425834647945293,center/1479425834647945293.jpg,-0.0569751205727,-0.6875,20.0508021595
2016-11-17 23:37:14.698002061,1479425834698002061,center/1479425834698002061.jpg,-0.0493756225547,-0.678432878234,20.0317646562
2016-11-17 23:37:14.748010234,1479425834748010234,center/1479425834748010234.jpg,-0.0459023289002,-0.768756075101,20.0174998122
2016-11-17 23:37:14.798028524,1479425834798028524,center/1479425834798028524.jpg,-0.0404110597781,-0.78365660553,20.0036318035
2016-11-17 23:37:14.848028404,1479425834848028404,center/1479425834848028404.jpg,-0.0377972725958,-0.62304530362,19.9925345909
2016-11-17 23:37:14.898465851,1479425834898465851,center/1479425834898465851.jpg,-0.0254073926695,-0.383708807,19.978551674
2016-11-17 23:37:14.948080289,1479425834948080289,center/1479425834948080289.jpg,-0.00404028578593,-0.249309247008,19.9620163068
2016-11-17 23:37:14.998107843,1479425834998107843,center/1479425834998107843.jpg,0.022680443668,-0.0104694052368,19.9402844492
2016-11-17 23:37:15.048064903,1479425835048064903,center/1479425835048064903.jpg,0.0436005889504,0.0420563056172,19.9268692333
2016-11-17 23:37:15.098106963,1479425835098106963,center/1479425835098106963.jpg,0.0534956504443,0.0109140681932,19.9148591669
2016-11-17 23:37:15.148167855,1479425835148167855,center/1479425835148167855.jpg,0.054105207324,-0.143363826467,19.9046574575
2016-11-17 23:37:15.198060889,1479425835198060889,center/1479425835198060889.jpg,0.054105207324,-0.0858225135831,19.8881836237
2016-11-17 23:37:15.248083092,1479425835248083092,center/1479425835248083092.jpg,0.054105207324,0.0195118834654,19.8696213556
2016-11-17 23:37:15.298153743,1479425835298153743,center/1479425835298153743.jpg,0.0572660043851,0.23818776846,19.8487966752
2016-11-17 23:37:15.348131101,1479425835348131101,center/1479425835348131101.jpg,0.065643734483,0.269096512193,19.8333339691
2016-11-17 23:37:15.398132198,1479425835398132198,center/1479425835398132198.jpg,0.0757052285304,0.388002092182,19.8361110687
2016-11-17 23:37:15.448148351,1479425835448148351,center/1479425835448148351.jpg,0.0888329424311,0.518698489449,19.8397195801
2016-11-17 23:37:15.498171309,1479425835498171309,center/1479425835498171309.jpg,0.105028253218,0.575363192266,19.8444442749
2016-11-17 23:37:15.548144330,1479425835548144330,center/1479425835548144330.jpg,0.12194477124,0.661216892703,19.8408619993
2016-11-17 23:37:15.598147034,1479425835598147034,center/1479425835598147034.jpg,0.136715666723,0.75,19.8274735219
2016-11-17 23:37:15.648139940,1479425835648139940,center/1479425835648139940.jpg,0.148826335901,0.766950796772,19.8068260736
2016-11-17 23:37:15.698161158,1479425835698161158,center/1479425835698161158.jpg,0.154936146102,0.75,19.7935670895
2016-11-17 23:37:15.748144839,1479425835748144839,center/1479425835748144839.jpg,0.157079637051,0.732899643062,19.7853514795
