index,timestamp,filename,angle,torque,speed
2016-11-17 23:37:14.075434992,1479425834075434992,right/1479425834075434992.jpg,0.0191986225545,0.0348313530088,20.1706744553
2016-11-17 23:37:14.125513852,1479425834125513852,right/1479425834125513852.jpg,0.0191986225545,-0.142362840902,20.159568315
2016-11-17 23:37:14.175821111,1479425834175821111,right/1479425834175821111.jpg,0.0191986225545,0.0362208364795,20.1483905976
2016-11-17 23:37:14.225419729,1479425834225419729,right/1479425834225419729.jpg,0.0209439508617,-0.204127283178,20.143704702
2016-11-17 23:37:14.275326270,1479425834275326270,right/1479425834275326270.jpg,0.0209439508617,-0.140303859116,20.1340132116
2016-11-17 23:37:14.325361285,1479425834325361285,right/1479425834325361285.jpg,0.0209439508617,-0.391460566836,20.1326315058
2016-11-17 23:37:14.375373530,1479425834375373530,right/1479425834375373530.jpg,0.00959126905502,-1.0938459914,20.1229150427
2016-11-17 23:37:14.425411473,1479425834425411473,right/1479425834425411473.jpg,-0.021797839234,-1.0,20.1208438363
2016-11-17 23:37:14.475344868,1479425834475344868,right/1479425834475344868.jpg,-0.040516954275,-1.10863552305,20.1070107531
2016-11-17 23:37:14.525381882,1479425834525381882,right/1479425834525381882.jpg,-0.0497032919467,-1.17256598343,20.0958942305
2016-11-17 23:37:14.575426710,1479425834575426710,right/1479425834575426710.jpg,-0.0584135125987,-1.09572019625,20.0723973487
2016-11-17 23:37:14.625592214,1479425834625592214,right/1479425834625592214.jpg,-0.058922056075,-0.782481364002,20.0569986074
2016-11-17 23:37:14.675425088,1479425834675425088,right/1479425834675425088.jpg,-0.05330789416,-0.641974155006,20.0411521174
2016-11-17 23:37:14.725437584,1479425834725437584,right/1479425834725437584.jpg,-0.0471238903701,-0.667039017949,20.0237538945
2016-11-17 23:37:14.775587445,1479425834775587445,right/1479425834775587445.jpg,-0.0423636021498,-0.642034775938,20.0098475587
2016-11-17 23:37:14.825455285,1479425834825455285,right/1479425834825455285.jpg,-0.0397624933653,-0.6875,19.9966177162
2016-11-17 23:37:14.875469822,1479425834875469822,right/1479425834875469822.jpg,-0.0329178789243,-0.455428226394,19.9849273658
2016-11-17 23:37:14.926907338,1479425834926907338,right/1479425834926907338.jpg,-0.0132609183018,-0.3125,19.9678862828
2016-11-17 23:37:14.975512041,1479425834975512041,right/1479425834975512041.jpg,0.0103501989435,-0.0809801141806,19.9505074355
2016-11-17 23:37:15.025464976,1479425835025464976,right/1479425835025464976.jpg,0.0362978493909,-0.0876342539317,19.9300019122
2016-11-17 23:37:15.075488540,1479425835075488540,right/1479425835075488540.jpg,0.0495516021732,0.0434680360914,19.9211363549
2016-11-17 23:37:15.125532800,1479425835125532800,right/1479425835125532800.jpg,0.054105207324,-0.112874885093,19.9077940623
2016-11-17 23:37:15.175559409,1479425835175559409,right/1479425835175559409.jpg,0.054105207324,-0.226043531066,19.8989357346
2016-11-17 23:37:15.225546544,1479425835225546544,right/1479425835225546544.jpg,0.054105207324,-0.101646103689,19.8767394021
2016-11-17 23:37:15.275527702,1479425835275527702,right/1479425835275527702.jpg,0.0552946913517,0.147690564351,19.8582104099
