index,timestamp,filename,angle,torque,speed
2016-11-17 23:13:59.164932200,1479424439164932200,right/1479424439164932200.jpg,-0.239281247289,-1.30024334474,20.1804191918
2016-11-17 23:13:59.214827638,1479424439214827638,right/1479424439214827638.jpg,-0.235619455576,-1.15265553047,20.1709933028
2016-11-17 23:13:59.264861824,1479424439264861824,right/1479424439264861824.jpg,-0.235619455576,-1.36734723161,20.1612818517
2016-11-17 23:13:59.314867765,1479424439314867765,right/1479424439314867765.jpg,-0.236379855902,-1.30445969125,20.146011768
2016-11-17 23:13:59.364827723,1479424439364827723,right/1479424439364827723.jpg,-0.23911011219,-1.43303668348,20.1361103058
2016-11-17 23:13:59.414864910,1479424439414864910,right/1479424439414864910.jpg,-0.23911011219,-1.29430437424,20.1361103058
2016-11-17 23:13:59.465042414,1479424439465042414,right/1479424439465042414.jpg,-0.23923127651,-1.25867775989,20.1573685997
2016-11-17 23:13:59.514866149,1479424439514866149,right/1479424439514866149.jpg,-0.235619455576,-1.16131852703,20.1662164041
2016-11-17 23:13:59.564893757,1479424439564893757,right/1479424439564893757.jpg,-0.233874112368,-1.13574735238,20.1823771923
2016-11-17 23:13:59.614898749,1479424439614898749,right/1479424439614898749.jpg,-0.23212878406,-1.17512795087,20.1811050782
2016-11-17 23:13:59.664877513,1479424439664877513,right/1479424439664877513.jpg,-0.231947232639,-1.41149466033,20.1728000912
2016-11-17 23:13:59.714955225,1479424439714955225,right/1479424439714955225.jpg,-0.23212878406,-1.21263001581,20.1755442433
2016-11-17 23:13:59.764885021,1479424439764885021,right/1479424439764885021.jpg,-0.235440991107,-1.39417221085,20.1638889313
2016-11-17 23:13:59.814910274,1479424439814910274,right/1479424439814910274.jpg,-0.239800119475,-1.46366368336,20.1566536383
2016-11-17 23:13:59.864854057,1479424439864854057,right/1479424439864854057.jpg,-0.242407434015,-1.47923011222,20.1456744422
2016-11-17 23:13:59.915054757,1479424439915054757,right/1479424439915054757.jpg,-0.246091425419,-1.3503678348,20.1377940654
2016-11-17 23:13:59.964941984,1479424439964941984,right/1479424439964941984.jpg,-0.247634442128,-1.60326573695,20.1179546568
2016-11-17 23:14:00.014949763,1479424440014949763,right/1479424440014949763.jpg,-0.249831561131,-1.52975491073,20.113492006
2016-11-17 23:14:00.064951358,1479424440064951358,right/1479424440064951358.jpg,-0.24979927505,-1.24222241018,20.1062476606
2016-11-17 23:14:00.117476323,1479424440117476323,right/1479424440117476323.jpg,-0.249582082033,-1.25019200246,20.0972308625
2016-11-17 23:14:00.165007889,1479424440165007889,right/1479424440165007889.jpg,-0.249354713294,-1.26628409527,20.0916671753
2016-11-17 23:14:00.215082654,1479424440215082654,right/1479424440215082654.jpg,-0.247836753726,-1.29878803284,20.0736681762
2016-11-17 23:14:00.265026195,1479424440265026195,right/1479424440265026195.jpg,-0.247836753726,-1.18542166637,20.0555553436
2016-11-17 23:14:00.314969713,1479424440314969713,right/1479424440314969713.jpg,-0.247836753726,-1.35573055872,20.0415630446
2016-11-17 23:14:00.365056627,1479424440365056627,right/1479424440365056627.jpg,-0.247836753726,-1.32186337396,20.0361118317
2016-11-17 23:14:00.415071768,1479424440415071768,right/1479424440415071768.jpg,-0.247836753726,-1.35640378165,20.0229002787
2016-11-17 23:14:00.464999925,1479424440464999925,right/1479424440464999925.jpg,-0.249582082033,-1.49025261636,20.0087663175
2016-11-17 23:14:00.515064657,1479424440515064657,right/1479424440515064657.jpg,-0.250176425739,-1.4375,19.9953308731
2016-11-17 23:14:00.565025113,1479424440565025113,right/1479424440565025113.jpg,-0.249582082033,-1.3125,19.975917127
2016-11-17 23:14:00.615467453,1479424440615467453,right/1479424440615467453.jpg,-0.248961350904,-1.1875,19.9646911297
